TOTAL,'so' : 110,'really' : 47,'very' : 28,
TIME STAMPS,
0:2:39,'So'
0:2:50,'really'
0:3:8,'very'
0:3:27,'So'
0:4:8,'very'
0:4:27,'so'
0:5:30,'so'
0:5:46,'very'
0:6:6,'so'
0:6:53,'so'
0:7:13,'so'
0:7:25,'so'
0:7:49,'so'
0:8:12,'so'
0:8:15,'So'
0:8:15 'so'
0:8:44,'So'
0:8:59,'So'
0:10:20,'So'
0:10:33,'So'
0:10:40,'so'
0:10:47,'really'
0:11:10,'very'
0:11:21,'so'
0:11:36,'So'
0:11:49,'So'
0:12:30,'So'
0:12:48,'So'
0:13:17,'So'
0:13:23,'so'
0:13:25,'so'
0:13:45,'really'
0:14:29,'really'
0:14:42,'really'
0:14:45,'very'
0:14:51,'really'
0:15:20,'so'
0:15:38,'so'
0:15:51,'so'
0:16:56,'really'
0:17:18,'so'
0:17:31,'very'
0:17:35,'very'
0:17:43,'so'
0:17:54,'So'
0:18:0,'so'
0:18:23,'really'
0:18:36,'very'
0:18:42,'very'
0:19:0,'So'
0:19:19,'really'
0:19:31,'so'
0:20:56,'so'
0:21:9,'so'
0:21:11,'so'
0:21:56,'really'
0:22:0,'really'
0:22:11,'very'
0:23:16,'So'
0:23:16 'so'
0:25:3,'so'
0:25:13,'So'
0:25:41,'So'
0:25:53,'so'
0:25:59,'very'
0:26:1,'really'
0:26:56,'really'
0:31:24,'so'
0:31:56,'So'
0:32:14,'really'
0:32:14 'so'
0:32:20,'really'
0:33:6,'so'
0:33:40,'really'
0:33:41,'very'
0:34:12,'very'
0:37:6,'So'
0:38:6,'So'
0:38:6 'so'
0:38:30,'so'
0:38:42,'really'
0:39:18,'really'
0:39:49,'very'
0:40:6,'Really'
0:40:22,'So'
0:43:4,'so'
0:44:7,'So'
0:45:21,'really'
0:46:17,'so'
0:46:24,'really'
0:48:31,'really'
0:48:34,'so'
0:49:24,'really'
0:49:46,'So'
0:49:46 'so'
0:50:39,'really'
0:50:51,'very'
0:50:55,'really'
0:51:0,'really'
0:51:19,'really'
0:51:44,'really'
0:53:5,'very'
0:53:27,'So'
0:53:38,'very'
0:53:42,'so'
0:54:29,'So'
0:55:8,'very'
0:55:14,'really'
0:55:14 'so'
0:55:38,'So'
0:55:59,'so'
0:56:3,'really'
0:56:7,'really'
0:56:9,'so'
0:56:35,'So'
0:56:39,'so'
0:56:51,'So'
0:56:54,'So'
0:57:6,'very'
0:57:19,'So'
0:57:22,'really'
0:57:48,'So'
0:57:52,'So'
0:58:52,'so'
0:59:47,'so'
1:0:12,'So'
1:0:21,'so'
1:1:1,'really'
1:2:8,'So'
1:2:32,'So'
1:3:28,'really'
1:3:53,'so'
1:4:23,'So'
1:4:54,'So'
1:4:55,'So'
1:5:17,'So'
1:5:42,'really'
1:5:42 'really'
1:5:55,'so'
1:6:2,'So'
1:6:54,'so'
1:7:1,'really'
1:7:10,'so'
1:7:19,'So'
1:8:6,'very'
1:8:6 'very'
1:8:15,'really'
1:8:23,'really'
1:8:26,'So'
1:8:26 'really'
1:8:37,'really'
1:8:39,'very'
1:8:45,'So'
1:9:10,'really'
1:10:6,'so'
1:10:36,'So'
1:11:19,'really'
1:12:18,'so'
1:12:37,'So'
1:12:37 'really'
1:13:26,'really'
1:14:9,'really'
1:15:26,'So'
1:16:14,'So'
1:17:30,'So'
1:17:44,'so'
1:17:53,'very'
1:17:53 'very'
1:18:0,'so'
1:18:6,'So'
1:18:48,'very'
1:19:10,'So'
1:21:21,'So'
1:22:9,'So'
1:23:58,'very'
1:24:13,'very'
1:24:19,'So'
1:25:6,'really'
1:25:11,'so'
1:25:17,'So'
1:25:20,'so'
1:25:23,'So'
1:25:25,'so'
1:25:51,'so'
1:26:17,'very'
