0:02:04,really',Carrington,N
0:02:04,so',Carrington,N
0:02:45,very',Kierstan,N
0:03:07,So',N,
0:03:07,really',Kierstan,Y
0:04:01,so',Moira,Y
0:04:24,so',Moira,N
0:04:27,really',Calvin,N
0:04:44,so',Moira,Y
0:05:54,really',Caleb,Y
0:06:20,so',Justine,N
0:06:53,Really',N,
0:07:36,really',Mackenzie,N
0:09:27,So',N,
0:10:45,so',Cely,Y
0:10:59,so',Lauren,N
0:11:21,so',Lauren,Y
0:11:23,So',N,
0:11:34,so',Lauren,N
0:11:39,So',N,
0:11:41,really',Lauren,N
0:11:53,so',N,
0:12:02,really',Johnny,N
0:12:08,so',N,
0:12:15,very',Connor,Y
0:12:27,really',Johnny,Y
0:13:37,Really',N,
0:14:02,so',N,
0:14:05,very',Lauren,N
0:14:35,so',N,
0:15:35,So',N,
0:15:55,so',N,
0:18:19,So',N,
0:18:41,really',Caleb,Y
0:18:49,very',Connor,N
0:19:07,so',Matthew,Y
0:19:15,so',Mackenzie,N
0:19:49,very',Mackenzie,Y
0:19:58,so',Mackenzie,Y
0:20:27,So',N,
0:21:26,So',N,
0:21:44,So',N,
0:21:51,really',Carrington,N
0:21:59,really',Lauren,N
0:21:59,really',Lauren,N
0:22:40,so',Cely,N
0:23:06,very',Carrington,Y
0:25:07,so',N,
0:25:14,so',Kierstan,Y
0:25:18,so',Kierstan,Y
0:26:25,very',Carrington,N
0:26:45,So',N,
0:26:53,so',Carrington,N
0:27:06,really',Carrington,Y
0:27:16,very',Johnny,N
0:27:20,very',Johnny,N
0:27:23,very',Johnny,N
0:28:12,very',Tre,Y
0:28:23,so',N,
0:28:54,So',N,
0:29:02,very',Justine,Y
0:29:06,very',Justine,Y
0:29:16,so',N,
0:30:25,So',N,
0:30:59,so',N,
0:31:36,really',Johnny,N
0:32:00,very',Lauren,N
0:32:01,So',N,
0:32:13,So',N,
0:32:43,so',N,
0:32:46,So',N,
0:32:55,so',N,
0:32:57,So',N,
0:35:13,so',Cely,N
0:35:22,very',Johnny,N
0:35:50,So',Mackenzie,N
0:36:00,so',N,
0:36:35,so',Lauren,N
0:40:10,So',N,
0:40:10,very',Connor,Y
0:40:35,so',Matthew,Y
0:41:13,so',Mackenzie,Y
0:42:26,So',N,
